city,state,street_number,street_name,scientific_name,common_name,height_range,width,diameter_breast_height_range,scientific_name_old,common_name_old,address,height_binned_m,diameter_breast_height_binned,diameter_breast_height_binned_cm,nonmatch,word_count_name,genus_only,native,latitude,longitude
Nashville,Tennessee,901.0,CHARLOTTE AV,Ilex,Nellie r. stevens holly,6 to 10 ft,1 to 5,1 to 5 in,Ilex x 'Nellie R. Stevens',Nellie R. Stevens Holly,901 Charlotte Av,,1 to 5 in,,False,1,genus_only,no_info,36.163849,-86.786468
Nashville,Tennessee,901.0,CHARLOTTE AV,Ilex,Nellie r. stevens holly,6 to 10 ft,1 to 5,1 to 5 in,Ilex x 'Nellie R. Stevens',Nellie R. Stevens Holly,901 Charlotte Av,,1 to 5 in,,False,1,genus_only,no_info,36.163849,-86.786468
Nashville,Tennessee,,CHARLOTTE AV,Pistacia,Chinese pistache,11 to 15 ft,1 to 5,1 to 5 in,Pistacia sinensis,Chinese Pistache,nan Charlotte Av,,1 to 5 in,,False,2,no,FALSE,36.1505794,-86.856161
Nashville,Tennessee,,CHURCH ST,Gleditsia triacanthos,Honey locust,11 to 15 ft,1 to 5,1 to 5 in,Gleditsia triacanthos cv.,Honey Locust,nan Church St,,1 to 5 in,,False,2,no,TRUE,36.158461,-86.7905307
Nashville,Tennessee,,CHURCH ST,Gleditsia triacanthos,Honey locust,6 to 10 ft,1 to 5,1 to 5 in,Gleditsia triacanthos cv.,Honey Locust,nan Church St,,1 to 5 in,,False,2,no,TRUE,36.158461,-86.7905307
Nashville,Tennessee,,CHURCH ST,Ilex opaca,American holly,6 to 10 ft,1 to 5,1 to 5 in,Ilex opaca,American Holly,nan Church St,,1 to 5 in,,False,2,no,TRUE,36.158461,-86.7905307
Nashville,Tennessee,,CHURCH ST,Quercus bicolor,Swamp white oak,6 to 10 ft,1 to 5,1 to 5 in,Quercus bicolor,Swamp White Oak,nan Church St,,1 to 5 in,,False,2,no,TRUE,36.158461,-86.7905307
Nashville,Tennessee,,DEADERICK ST,Carpinus betulus,European hornbeam,6 to 10 ft,1 to 5,1 to 5 in,Carpinus betulus,European Hornbeam,nan Deaderick St,,1 to 5 in,,False,2,no,FALSE,36.1657791,-86.7804127
Nashville,Tennessee,,DEADERICK ST,Carpinus betulus,European hornbeam,11 to 15 ft,1 to 5,1 to 5 in,Carpinus betulus,European Hornbeam,nan Deaderick St,,1 to 5 in,,False,2,no,FALSE,36.1657791,-86.7804127
Nashville,Tennessee,,DEADERICK ST,Carpinus betulus,European hornbeam,11 to 15 ft,1 to 5,1 to 5 in,Carpinus betulus,European Hornbeam,nan Deaderick St,,1 to 5 in,,False,2,no,FALSE,36.1657791,-86.7804127
Nashville,Tennessee,,DEADERICK ST,Quercus phellos,Willow oak,1 to 5 ft,1 to 5,1 to 5 in,Quercus phellos,Willow Oak,nan Deaderick St,,1 to 5 in,,False,2,no,TRUE,36.1657791,-86.7804127
Nashville,Tennessee,,DEADERICK ST,Zelkova serrata,Japanese zelkova,6 to 10 ft,1 to 5,1 to 5 in,Zelkova serrata,Japanese Zelkova,nan Deaderick St,,1 to 5 in,,False,2,no,FALSE,36.1657791,-86.7804127
Nashville,Tennessee,,DEADERICK ST,Zelkova serrata,Japanese zelkova,6 to 10 ft,1 to 5,1 to 5 in,Zelkova serrata,Japanese Zelkova,nan Deaderick St,,1 to 5 in,,False,2,no,FALSE,36.1657791,-86.7804127
Nashville,Tennessee,401.0,DEMONBREUN ST,Liquidambar styraciflua,Sweetgum,31 to 35 ft,1 to 5,1 to 5 in,Liquidambar styraciflua cv.,Sweetgum,401 Demonbreun St,,1 to 5 in,,False,2,no,TRUE,36.158863,-86.775981
Nashville,Tennessee,401.0,DEMONBREUN ST,Liquidambar styraciflua,Sweetgum,26 to 30 ft,1 to 5,1 to 5 in,Liquidambar styraciflua cv.,Sweetgum,401 Demonbreun St,,1 to 5 in,,False,2,no,TRUE,36.158863,-86.775981
Nashville,Tennessee,401.0,DEMONBREUN ST,Liquidambar styraciflua,Sweetgum,26 to 30 ft,1 to 5,1 to 5 in,Liquidambar styraciflua cv.,Sweetgum,401 Demonbreun St,,1 to 5 in,,False,2,no,TRUE,36.158863,-86.775981
Nashville,Tennessee,401.0,DEMONBREUN ST,Liquidambar styraciflua,Sweetgum,26 to 30 ft,1 to 5,1 to 5 in,Liquidambar styraciflua cv.,Sweetgum,401 Demonbreun St,,1 to 5 in,,False,2,no,TRUE,36.158863,-86.775981
Nashville,Tennessee,401.0,DEMONBREUN ST,Liquidambar styraciflua,Sweetgum,26 to 30 ft,1 to 5,1 to 5 in,Liquidambar styraciflua cv.,Sweetgum,401 Demonbreun St,,1 to 5 in,,False,2,no,TRUE,36.158863,-86.775981
Nashville,Tennessee,401.0,DEMONBREUN ST,Liquidambar styraciflua,Sweetgum,26 to 30 ft,1 to 5,1 to 5 in,Liquidambar styraciflua cv.,Sweetgum,401 Demonbreun St,,1 to 5 in,,False,2,no,TRUE,36.158863,-86.775981
Nashville,Tennessee,401.0,DEMONBREUN ST,Liquidambar styraciflua,Sweetgum,26 to 30 ft,1 to 5,1 to 5 in,Liquidambar styraciflua cv.,Sweetgum,401 Demonbreun St,,1 to 5 in,,False,2,no,TRUE,36.158863,-86.775981
Nashville,Tennessee,,POLK AV,Carpinus betulus,European hornbeam,11 to 15 ft,1 to 5,1 to 5 in,Carpinus betulus,European Hornbeam,nan Polk Av,,1 to 5 in,,False,2,no,FALSE,36.1625144,-86.7838066
Nashville,Tennessee,,RUSSELL ST,Liquidambar styraciflua,Sweetgum,6 to 10 ft,1 to 5,1 to 5 in,Liquidambar styraciflua cv.,Sweetgum,nan Russell St,,1 to 5 in,,False,2,no,TRUE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Liquidambar styraciflua,Sweetgum,6 to 10 ft,1 to 5,1 to 5 in,Liquidambar styraciflua cv.,Sweetgum,nan Russell St,,1 to 5 in,,False,2,no,TRUE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Liquidambar styraciflua,Sweetgum,6 to 10 ft,1 to 5,1 to 5 in,Liquidambar styraciflua cv.,Sweetgum,nan Russell St,,1 to 5 in,,False,2,no,TRUE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Liquidambar styraciflua,Sweetgum,6 to 10 ft,1 to 5,1 to 5 in,Liquidambar styraciflua cv.,Sweetgum,nan Russell St,,1 to 5 in,,False,2,no,TRUE,36.1683459,-86.7706302
Nashville,Tennessee,,TITANS WY,Amelanchier,Serviceberry,6 to 10 ft,1 to 5,1 to 5 in,Amelanchier sp.,Serviceberry,nan Titans Wy,,1 to 5 in,,False,1,genus_only,no_info,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Amelanchier,Serviceberry,1 to 5 ft,1 to 5,1 to 5 in,Amelanchier sp.,Serviceberry,nan Titans Wy,,1 to 5 in,,False,1,genus_only,no_info,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Carpinus betulus,European hornbeam,6 to 10 ft,1 to 5,1 to 5 in,Carpinus betulus,European Hornbeam,nan Titans Wy,,1 to 5 in,,False,2,no,FALSE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Carpinus betulus,European hornbeam,6 to 10 ft,1 to 5,1 to 5 in,Carpinus betulus,European Hornbeam,nan Titans Wy,,1 to 5 in,,False,2,no,FALSE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Carpinus betulus,European hornbeam,6 to 10 ft,1 to 5,1 to 5 in,Carpinus betulus,European Hornbeam,nan Titans Wy,,1 to 5 in,,False,2,no,FALSE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Cladrastis lutea,Yellowwood,6 to 10 ft,1 to 5,1 to 5 in,Cladrastis lutea,Yellowwood,nan Titans Wy,,1 to 5 in,,False,2,no,FALSE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Liquidambar styraciflua,Sweetgum,6 to 10 ft,1 to 5,1 to 5 in,Liquidambar styraciflua cv.,Sweetgum,nan Titans Wy,,1 to 5 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Quercus shumardii,Shumard oak,6 to 10 ft,1 to 5,1 to 5 in,Quercus shumardii,Shumard Oak,nan Titans Wy,,1 to 5 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Taxodium distichum,Bald cypress,6 to 10 ft,1 to 5,1 to 5 in,Taxodium distichum,Bald Cypress,nan Titans Wy,,1 to 5 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,330.0,10TH AV N,Acer pseudoplatanus,Sycamore maple,16 to 20 ft,6 to 10,6 to 10 in,Acer pseudoplatanus,Sycamore Maple,330 10Th Av N,,6 to 10 in,,False,2,no,FALSE,36.1624296,-86.7872886
Nashville,Tennessee,330.0,10TH AV N,Acer rubrum,Red maple,16 to 20 ft,6 to 10,6 to 10 in,Acer rubrum,Red Maple,330 10Th Av N,,6 to 10 in,,False,2,no,TRUE,36.1624296,-86.7872886
Nashville,Tennessee,100.0,1ST AV S,Fraxinus americana,White ash,31 to 35 ft,36 to 40,36 to 40 in,Fraxinus americana,White Ash,100 1St Av S,,36 to 40 in,,False,2,no,TRUE,36.162166,-86.774199
Nashville,Tennessee,100.0,1ST AV S,Fraxinus americana,White ash,31 to 35 ft,31 to 35,31 to 35 in,Fraxinus americana,White Ash,100 1St Av S,,31 to 35 in,,False,2,no,TRUE,36.162166,-86.774199
Nashville,Tennessee,100.0,1ST AV S,Prunus serrulata,Kwanzan cherry,11 to 15 ft,16 to 20,16 to 20 in,Prunus serrulata,Kwanzan Cherry,100 1St Av S,,16 to 20 in,,False,2,no,FALSE,36.162166,-86.774199
Nashville,Tennessee,100.0,1ST AV S,Prunus serrulata,Kwanzan cherry,11 to 15 ft,16 to 20,16 to 20 in,Prunus serrulata,Kwanzan Cherry,100 1St Av S,,16 to 20 in,,False,2,no,FALSE,36.162166,-86.774199
Nashville,Tennessee,100.0,1ST AV S,Prunus serrulata,Kwanzan cherry,16 to 20 ft,21 to 25,21 to 25 in,Prunus serrulata,Kwanzan Cherry,100 1St Av S,,21 to 25 in,,False,2,no,FALSE,36.162166,-86.774199
Nashville,Tennessee,209.0,10TH AV S,Koelreuteria paniculata,Golden rain tree,6 to 10 ft,6 to 10,6 to 10 in,Koelreuteria paniculata,Golden Rain Tree,209 10Th Av S,,6 to 10 in,,False,2,no,FALSE,36.1551458,-86.7825585
Nashville,Tennessee,10.0,11TH AV S,Acer ginnala,Amur maple,6 to 10 ft,6 to 10,6 to 10 in,Acer ginnala,Amur Maple,10 11Th Av S,,6 to 10 in,,False,2,no,FALSE,36.153515,-86.7839574
Nashville,Tennessee,10.0,11TH AV S,Acer ginnala,Amur maple,11 to 15 ft,6 to 10,6 to 10 in,Acer ginnala,Amur Maple,10 11Th Av S,,6 to 10 in,,False,2,no,FALSE,36.153515,-86.7839574
Nashville,Tennessee,10.0,11TH AV S,Acer ginnala,Amur maple,11 to 15 ft,6 to 10,6 to 10 in,Acer ginnala,Amur Maple,10 11Th Av S,,6 to 10 in,,False,2,no,FALSE,36.153515,-86.7839574
Nashville,Tennessee,10.0,11TH AV S,Acer ginnala,Amur maple,6 to 10 ft,6 to 10,6 to 10 in,Acer ginnala,Amur Maple,10 11Th Av S,,6 to 10 in,,False,2,no,FALSE,36.153515,-86.7839574
Nashville,Tennessee,10.0,11TH AV S,Fraxinus pennsylvanica,Green ash,11 to 15 ft,6 to 10,6 to 10 in,Fraxinus pennsylvanicum,Green Ash,10 11Th Av S,,6 to 10 in,,False,2,no,TRUE,36.153515,-86.7839574
Nashville,Tennessee,,11TH AV S,Platanus hispanica,London planetree,11 to 15 ft,6 to 10,6 to 10 in,Platanus x hispanica,London Planetree,nan 11Th Av S,,6 to 10 in,,False,2,no,FALSE,36.153515,-86.7839574
Nashville,Tennessee,,11TH AV S,Platanus hispanica,London planetree,11 to 15 ft,6 to 10,6 to 10 in,Platanus x hispanica,London Planetree,nan 11Th Av S,,6 to 10 in,,False,2,no,FALSE,36.153515,-86.7839574
Nashville,Tennessee,,11TH AV S,Platanus hispanica,London planetree,16 to 20 ft,6 to 10,6 to 10 in,Platanus x hispanica,London Planetree,nan 11Th Av S,,6 to 10 in,,False,2,no,FALSE,36.153515,-86.7839574
Nashville,Tennessee,,11TH AV S,Platanus hispanica,London planetree,16 to 20 ft,6 to 10,6 to 10 in,Platanus x hispanica,London Planetree,nan 11Th Av S,,6 to 10 in,,False,2,no,FALSE,36.153515,-86.7839574
Nashville,Tennessee,,11TH AV S,Quercus shumardii,Shumard oak,11 to 15 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan 11Th Av S,,6 to 10 in,,False,2,no,TRUE,36.153515,-86.7839574
Nashville,Tennessee,,11TH AV S,Quercus shumardii,Shumard oak,11 to 15 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan 11Th Av S,,6 to 10 in,,False,2,no,TRUE,36.153515,-86.7839574
Nashville,Tennessee,,11TH AV S,Quercus shumardii,Shumard oak,11 to 15 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan 11Th Av S,,6 to 10 in,,False,2,no,TRUE,36.153515,-86.7839574
Nashville,Tennessee,,11TH AV S,Quercus shumardii,Shumard oak,16 to 20 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan 11Th Av S,,6 to 10 in,,False,2,no,TRUE,36.153515,-86.7839574
Nashville,Tennessee,100.0,1ST AV S,Ulmus pumila,Siberian elm,21 to 25 ft,16 to 20,16 to 20 in,Ulmus pumila,Siberian Elm,100 1St Av S,,16 to 20 in,,False,2,no,FALSE,36.162166,-86.774199
Nashville,Tennessee,,11TH AV S,Quercus shumardii,Shumard oak,16 to 20 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan 11Th Av S,,6 to 10 in,,False,2,no,TRUE,36.153515,-86.7839574
Nashville,Tennessee,100.0,1ST AV S,Ulmus pumila,Siberian elm,21 to 25 ft,16 to 20,16 to 20 in,Ulmus pumila,Siberian Elm,100 1St Av S,,16 to 20 in,,False,2,no,FALSE,36.162166,-86.774199
Nashville,Tennessee,100.0,1ST AV S,Ulmus pumila,Siberian elm,21 to 25 ft,16 to 20,16 to 20 in,Ulmus pumila,Siberian Elm,100 1St Av S,,16 to 20 in,,False,2,no,FALSE,36.162166,-86.774199
Nashville,Tennessee,100.0,1ST AV S,Ulmus pumila,Siberian elm,21 to 25 ft,16 to 20,16 to 20 in,Ulmus pumila,Siberian Elm,100 1St Av S,,16 to 20 in,,False,2,no,FALSE,36.162166,-86.774199
Nashville,Tennessee,100.0,1ST AV S,Ulmus pumila,Siberian elm,21 to 25 ft,16 to 20,16 to 20 in,Ulmus pumila,Siberian Elm,100 1St Av S,,16 to 20 in,,False,2,no,FALSE,36.162166,-86.774199
Nashville,Tennessee,100.0,1ST AV S,Ulmus pumila,Siberian elm,21 to 25 ft,16 to 20,16 to 20 in,Ulmus pumila,Siberian Elm,100 1St Av S,,16 to 20 in,,False,2,no,FALSE,36.162166,-86.774199
Nashville,Tennessee,,11TH AV S,Quercus shumardii,Shumard oak,16 to 20 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan 11Th Av S,,6 to 10 in,,False,2,no,TRUE,36.153515,-86.7839574
Nashville,Tennessee,,11TH AV S,Quercus shumardii,Shumard oak,16 to 20 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan 11Th Av S,,6 to 10 in,,False,2,no,TRUE,36.153515,-86.7839574
Nashville,Tennessee,,11TH AV S,Quercus shumardii,Shumard oak,16 to 20 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan 11Th Av S,,6 to 10 in,,False,2,no,TRUE,36.153515,-86.7839574
Nashville,Tennessee,,11TH AV S,Quercus shumardii,Shumard oak,11 to 15 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan 11Th Av S,,6 to 10 in,,False,2,no,TRUE,36.153515,-86.7839574
Nashville,Tennessee,,11TH AV S,Quercus shumardii,Shumard oak,21 to 25 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan 11Th Av S,,6 to 10 in,,False,2,no,TRUE,36.153515,-86.7839574
Nashville,Tennessee,,11TH AV S,Quercus shumardii,Shumard oak,21 to 25 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan 11Th Av S,,6 to 10 in,,False,2,no,TRUE,36.153515,-86.7839574
Nashville,Tennessee,100.0,1ST AV S,Ulmus pumila,Siberian elm,21 to 25 ft,16 to 20,16 to 20 in,Ulmus pumila,Siberian Elm,100 1St Av S,,16 to 20 in,,False,2,no,FALSE,36.162166,-86.774199
Nashville,Tennessee,,11TH AV S,Quercus shumardii,Shumard oak,21 to 25 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan 11Th Av S,,6 to 10 in,,False,2,no,TRUE,36.153515,-86.7839574
Nashville,Tennessee,,11TH AV S,Quercus shumardii,Shumard oak,21 to 25 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan 11Th Av S,,6 to 10 in,,False,2,no,TRUE,36.153515,-86.7839574
Nashville,Tennessee,107.0,1ST AV S,Quercus palustris,Pin oak,26 to 30 ft,21 to 25,21 to 25 in,Quercus palustris,Pin Oak,107 1St Av S,,21 to 25 in,,False,2,no,TRUE,36.1619368,-86.7740519
Nashville,Tennessee,107.0,1ST AV S,Quercus palustris,Pin oak,26 to 30 ft,21 to 25,21 to 25 in,Quercus palustris,Pin Oak,107 1St Av S,,21 to 25 in,,False,2,no,TRUE,36.1619368,-86.7740519
Nashville,Tennessee,,11TH AV S,Quercus shumardii,Shumard oak,21 to 25 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan 11Th Av S,,6 to 10 in,,False,2,no,TRUE,36.153515,-86.7839574
Nashville,Tennessee,,11TH AV S,Quercus shumardii,Shumard oak,16 to 20 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan 11Th Av S,,6 to 10 in,,False,2,no,TRUE,36.153515,-86.7839574
Nashville,Tennessee,,11TH AV S,Quercus shumardii,Shumard oak,16 to 20 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan 11Th Av S,,6 to 10 in,,False,2,no,TRUE,36.153515,-86.7839574
Nashville,Tennessee,,11TH AV S,Quercus shumardii,Shumard oak,6 to 10 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan 11Th Av S,,6 to 10 in,,False,2,no,TRUE,36.153515,-86.7839574
Nashville,Tennessee,,11TH AV S,Quercus shumardii,Shumard oak,16 to 20 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan 11Th Av S,,6 to 10 in,,False,2,no,TRUE,36.153515,-86.7839574
Nashville,Tennessee,,11TH AV S,Quercus shumardii,Shumard oak,16 to 20 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,nan 11Th Av S,,6 to 10 in,,False,2,no,TRUE,36.153515,-86.7839574
Nashville,Tennessee,,11TH AV S,Zelkova serrata,Japanese zelkova,16 to 20 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan 11Th Av S,,6 to 10 in,,False,2,no,FALSE,36.153515,-86.7839574
Nashville,Tennessee,121.0,1ST AV S,Acer rubrum,Red maple,16 to 20 ft,16 to 20,16 to 20 in,Acer rubrum,Red Maple,121 1St Av S,,16 to 20 in,,False,2,no,TRUE,36.1615336,-86.7740224
Nashville,Tennessee,121.0,1ST AV S,Quercus phellos,Willow oak,36 to 40 ft,26 to 30,26 to 30 in,Quercus phellos,Willow Oak,121 1St Av S,,26 to 30 in,,False,2,no,TRUE,36.1615336,-86.7740224
Nashville,Tennessee,121.0,1ST AV S,Quercus rubra,Northern red oak,31 to 35 ft,26 to 30,26 to 30 in,Quercus rubra,Northern Red Oak,121 1St Av S,,26 to 30 in,,False,2,no,TRUE,36.1615336,-86.7740224
Nashville,Tennessee,121.0,1ST AV S,Quercus rubra,Northern red oak,31 to 35 ft,26 to 30,26 to 30 in,Quercus rubra,Northern Red Oak,121 1St Av S,,26 to 30 in,,False,2,no,TRUE,36.1615336,-86.7740224
Nashville,Tennessee,,2ND AV N,Acer rubrum,Red maple,31 to 35 ft,26 to 30,26 to 30 in,Acer rubrum,Red Maple,nan 2Nd Av N,,26 to 30 in,,False,2,no,TRUE,36.1677366,-86.7787187
Nashville,Tennessee,406.0,12TH AV S,Quercus shumardii,Shumard oak,6 to 10 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,406 12Th Av S,,6 to 10 in,,False,2,no,TRUE,36.1535092,-86.7853772
Nashville,Tennessee,406.0,12TH AV S,Quercus shumardii,Shumard oak,21 to 25 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,406 12Th Av S,,6 to 10 in,,False,2,no,TRUE,36.1535092,-86.7853772
Nashville,Tennessee,600.0,12TH AV S,Quercus shumardii,Shumard oak,11 to 15 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,600 12Th Av S,,6 to 10 in,,False,2,no,TRUE,36.151474,-86.784185
Nashville,Tennessee,600.0,12TH AV S,Quercus shumardii,Shumard oak,11 to 15 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,600 12Th Av S,,6 to 10 in,,False,2,no,TRUE,36.151474,-86.784185
Nashville,Tennessee,600.0,12TH AV S,Quercus shumardii,Shumard oak,11 to 15 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,600 12Th Av S,,6 to 10 in,,False,2,no,TRUE,36.151474,-86.784185
Nashville,Tennessee,600.0,12TH AV S,Quercus shumardii,Shumard oak,11 to 15 ft,6 to 10,6 to 10 in,Quercus shumardii,Shumard Oak,600 12Th Av S,,6 to 10 in,,False,2,no,TRUE,36.151474,-86.784185
Nashville,Tennessee,,2ND AV N,Fraxinus pennsylvanica,Green ash,21 to 25 ft,21 to 25,21 to 25 in,Fraxinus pennsylvanicum,Green Ash,nan 2Nd Av N,,21 to 25 in,,False,2,no,TRUE,36.1677366,-86.7787187
Nashville,Tennessee,,2ND AV N,Fraxinus pennsylvanica,Green ash,21 to 25 ft,26 to 30,26 to 30 in,Fraxinus pennsylvanicum,Green Ash,nan 2Nd Av N,,26 to 30 in,,False,2,no,TRUE,36.1677366,-86.7787187
Nashville,Tennessee,,2ND AV N,Fraxinus pennsylvanica,Green ash,21 to 25 ft,21 to 25,21 to 25 in,Fraxinus pennsylvanicum,Green Ash,nan 2Nd Av N,,21 to 25 in,,False,2,no,TRUE,36.1677366,-86.7787187
Nashville,Tennessee,,2ND AV N,Fraxinus pennsylvanica,Green ash,21 to 25 ft,26 to 30,26 to 30 in,Fraxinus pennsylvanicum,Green Ash,nan 2Nd Av N,,26 to 30 in,,False,2,no,TRUE,36.1677366,-86.7787187
Nashville,Tennessee,,2ND AV N,Fraxinus pennsylvanica,Green ash,16 to 20 ft,26 to 30,26 to 30 in,Fraxinus pennsylvanicum,Green Ash,nan 2Nd Av N,,26 to 30 in,,False,2,no,TRUE,36.1677366,-86.7787187
Nashville,Tennessee,,2ND AV N,Fraxinus pennsylvanica,Green ash,16 to 20 ft,31 to 35,31 to 35 in,Fraxinus pennsylvanicum,Green Ash,nan 2Nd Av N,,31 to 35 in,,False,2,no,TRUE,36.1677366,-86.7787187
Nashville,Tennessee,,2ND AV N,Fraxinus pennsylvanica,Green ash,21 to 25 ft,31 to 35,31 to 35 in,Fraxinus pennsylvanicum,Green Ash,nan 2Nd Av N,,31 to 35 in,,False,2,no,TRUE,36.1677366,-86.7787187
Nashville,Tennessee,,2ND AV N,Fraxinus pennsylvanica,Green ash,21 to 25 ft,21 to 25,21 to 25 in,Fraxinus pennsylvanicum,Green Ash,nan 2Nd Av N,,21 to 25 in,,False,2,no,TRUE,36.1677366,-86.7787187
Nashville,Tennessee,,2ND AV N,Fraxinus pennsylvanica,Green ash,21 to 25 ft,26 to 30,26 to 30 in,Fraxinus pennsylvanicum,Green Ash,nan 2Nd Av N,,26 to 30 in,,False,2,no,TRUE,36.1677366,-86.7787187
Nashville,Tennessee,,2ND AV N,Fraxinus pennsylvanica,Green ash,21 to 25 ft,26 to 30,26 to 30 in,Fraxinus pennsylvanicum,Green Ash,nan 2Nd Av N,,26 to 30 in,,False,2,no,TRUE,36.1677366,-86.7787187
Nashville,Tennessee,,2ND AV N,Fraxinus pennsylvanica,Green ash,16 to 20 ft,21 to 25,21 to 25 in,Fraxinus pennsylvanicum,Green Ash,nan 2Nd Av N,,21 to 25 in,,False,2,no,TRUE,36.1677366,-86.7787187
Nashville,Tennessee,,2ND AV N,Fraxinus pennsylvanica,Green ash,16 to 20 ft,31 to 35,31 to 35 in,Fraxinus pennsylvanicum,Green Ash,nan 2Nd Av N,,31 to 35 in,,False,2,no,TRUE,36.1677366,-86.7787187
Nashville,Tennessee,,2ND AV N,Fraxinus pennsylvanica,Green ash,26 to 30 ft,31 to 35,31 to 35 in,Fraxinus pennsylvanicum,Green Ash,nan 2Nd Av N,,31 to 35 in,,False,2,no,TRUE,36.1677366,-86.7787187
Nashville,Tennessee,,2ND AV N,Ginkgo biloba,Ginkgo,26 to 30 ft,26 to 30,26 to 30 in,Ginkgo biloba,Ginkgo,nan 2Nd Av N,,26 to 30 in,,False,2,no,FALSE,36.1677366,-86.7787187
Nashville,Tennessee,,2ND AV N,Ginkgo biloba,Ginkgo,21 to 25 ft,26 to 30,26 to 30 in,Ginkgo biloba,Ginkgo,nan 2Nd Av N,,26 to 30 in,,False,2,no,FALSE,36.1677366,-86.7787187
Nashville,Tennessee,,2ND AV N,Ginkgo biloba,Ginkgo,21 to 25 ft,21 to 25,21 to 25 in,Ginkgo biloba,Ginkgo,nan 2Nd Av N,,21 to 25 in,,False,2,no,FALSE,36.1677366,-86.7787187
Nashville,Tennessee,,2ND AV N,Liriodendron tulipifera,Tulip poplar,26 to 30 ft,26 to 30,26 to 30 in,Liriodendron tulipifera,Tulip Poplar,nan 2Nd Av N,,26 to 30 in,,False,2,no,TRUE,36.1677366,-86.7787187
Nashville,Tennessee,,2ND AV N,Liriodendron tulipifera,Tulip poplar,31 to 35 ft,16 to 20,16 to 20 in,Liriodendron tulipifera,Tulip Poplar,nan 2Nd Av N,,16 to 20 in,,False,2,no,TRUE,36.1677366,-86.7787187
Nashville,Tennessee,,2ND AV N,Quercus nigra,Water oak,16 to 20 ft,16 to 20,16 to 20 in,Quercus nigra,Water Oak,nan 2Nd Av N,,16 to 20 in,,False,2,no,TRUE,36.1677366,-86.7787187
Nashville,Tennessee,,2ND AV N,Quercus phellos,Willow oak,21 to 25 ft,16 to 20,16 to 20 in,Quercus phellos,Willow Oak,nan 2Nd Av N,,16 to 20 in,,False,2,no,TRUE,36.1677366,-86.7787187
Nashville,Tennessee,,2ND AV N,Ulmus parvifolia,Lacebark elm,11 to 15 ft,21 to 25,21 to 25 in,Ulmus parvifolia,Lacebark Elm,nan 2Nd Av N,,21 to 25 in,,False,2,no,FALSE,36.1677366,-86.7787187
Nashville,Tennessee,,2ND AV N,Ulmus parvifolia,Lacebark elm,11 to 15 ft,26 to 30,26 to 30 in,Ulmus parvifolia,Lacebark Elm,nan 2Nd Av N,,26 to 30 in,,False,2,no,FALSE,36.1677366,-86.7787187
Nashville,Tennessee,,2ND AV N,Ulmus parvifolia,Lacebark elm,11 to 15 ft,16 to 20,16 to 20 in,Ulmus parvifolia,Lacebark Elm,nan 2Nd Av N,,16 to 20 in,,False,2,no,FALSE,36.1677366,-86.7787187
